Dataset,Number,Age,Gender,Race,Model,Score,Metric,Lower Better
train,65279,0-2,Male,Middle Eastern,2016 Zhang,-0.0438765212893486,WaDIQaM (FR),False
train,43862,0-2,Male,Middle Eastern,2016 Zhang,-0.03201385959982872,WaDIQaM (FR),False
train,62267,0-2,Male,Middle Eastern,2016 Zhang,-0.017690861597657204,WaDIQaM (FR),False
train,47811,0-2,Male,Middle Eastern,2016 Zhang,-0.05475452542304993,WaDIQaM (FR),False
train,16120,0-2,Male,Middle Eastern,2016 Zhang,-0.053148601204156876,WaDIQaM (FR),False
train,49384,0-2,Male,Middle Eastern,2016 Zhang,-0.06343083083629608,WaDIQaM (FR),False
val,10616,0-2,Male,Middle Eastern,2016 Zhang,-0.061634670943021774,WaDIQaM (FR),False
train,25167,0-2,Male,Middle Eastern,2016 Zhang,-0.043150197714567184,WaDIQaM (FR),False
train,8181,0-2,Male,Middle Eastern,2016 Zhang,-0.06151912733912468,WaDIQaM (FR),False
train,25598,0-2,Male,Middle Eastern,2016 Zhang,-0.040488917380571365,WaDIQaM (FR),False
train,47135,0-2,Male,Middle Eastern,2016 Zhang,-0.058634769171476364,WaDIQaM (FR),False
train,31074,0-2,Male,Middle Eastern,2016 Zhang,-0.06163337826728821,WaDIQaM (FR),False
train,36112,0-2,Male,Middle Eastern,2016 Zhang,-0.03908665105700493,WaDIQaM (FR),False
train,17523,0-2,Male,Middle Eastern,2016 Zhang,-0.07055063545703888,WaDIQaM (FR),False
train,27609,0-2,Male,Middle Eastern,2016 Zhang,-0.05150438845157623,WaDIQaM (FR),False
train,19257,0-2,Male,Middle Eastern,2016 Zhang,-0.033724408596754074,WaDIQaM (FR),False
train,17208,0-2,Male,Middle Eastern,2016 Zhang,-0.056767165660858154,WaDIQaM (FR),False
val,3296,0-2,Male,Middle Eastern,2016 Zhang,-0.05966160446405411,WaDIQaM (FR),False
train,18706,0-2,Male,Middle Eastern,2016 Zhang,-0.039747584611177444,WaDIQaM (FR),False
train,13041,0-2,Male,Middle Eastern,2016 Zhang,-0.03284858912229538,WaDIQaM (FR),False
train,18843,0-2,Male,Middle Eastern,2016 Zhang,-0.02663549780845642,WaDIQaM (FR),False
train,37463,60-69,Male,East Asian,2016 Zhang,-0.05027354508638382,WaDIQaM (FR),False
train,82597,60-69,Male,East Asian,2016 Zhang,-0.046788427978754044,WaDIQaM (FR),False
val,10943,60-69,Male,East Asian,2016 Zhang,-0.058309249579906464,WaDIQaM (FR),False
train,79519,60-69,Male,East Asian,2016 Zhang,-0.03921376168727875,WaDIQaM (FR),False
train,72464,60-69,Male,East Asian,2016 Zhang,-0.05534067377448082,WaDIQaM (FR),False
train,56464,60-69,Male,East Asian,2016 Zhang,-0.055596619844436646,WaDIQaM (FR),False
train,42825,60-69,Male,East Asian,2016 Zhang,-0.017666736617684364,WaDIQaM (FR),False
train,34541,60-69,Male,East Asian,2016 Zhang,-0.045068878680467606,WaDIQaM (FR),False
train,31605,60-69,Male,East Asian,2016 Zhang,-0.0815630778670311,WaDIQaM (FR),False
train,1995,60-69,Male,East Asian,2016 Zhang,-0.05660182982683182,WaDIQaM (FR),False
val,7674,60-69,Male,East Asian,2016 Zhang,-0.07007640600204468,WaDIQaM (FR),False
val,3348,60-69,Male,East Asian,2016 Zhang,-0.04842575266957283,WaDIQaM (FR),False
train,60176,60-69,Male,East Asian,2016 Zhang,-0.048368118703365326,WaDIQaM (FR),False
train,86351,60-69,Male,East Asian,2016 Zhang,-0.048831820487976074,WaDIQaM (FR),False
train,17139,60-69,Male,East Asian,2016 Zhang,-0.06184011325240135,WaDIQaM (FR),False
train,83973,60-69,Male,East Asian,2016 Zhang,-0.0496269166469574,WaDIQaM (FR),False
train,53011,60-69,Male,East Asian,2016 Zhang,-0.06159241124987602,WaDIQaM (FR),False
train,35973,60-69,Male,East Asian,2016 Zhang,-0.04837535694241524,WaDIQaM (FR),False
val,10482,60-69,Male,East Asian,2016 Zhang,-0.03594768047332764,WaDIQaM (FR),False
train,64387,60-69,Male,East Asian,2016 Zhang,-0.04722463712096214,WaDIQaM (FR),False
train,76805,60-69,Male,East Asian,2016 Zhang,-0.059414856135845184,WaDIQaM (FR),False
train,18713,60-69,Male,East Asian,2016 Zhang,-0.056886736303567886,WaDIQaM (FR),False
train,28423,3-9,Male,Southeast Asian,2016 Zhang,-0.03942880034446716,WaDIQaM (FR),False
train,85206,3-9,Male,Southeast Asian,2016 Zhang,-0.057980749756097794,WaDIQaM (FR),False
train,40370,3-9,Male,Southeast Asian,2016 Zhang,-0.04483775421977043,WaDIQaM (FR),False
train,40013,3-9,Male,Southeast Asian,2016 Zhang,-0.07018893957138062,WaDIQaM (FR),False
train,49425,3-9,Male,Southeast Asian,2016 Zhang,-0.03291413187980652,WaDIQaM (FR),False
train,21549,3-9,Male,Southeast Asian,2016 Zhang,-0.036401860415935516,WaDIQaM (FR),False
train,8081,3-9,Male,Southeast Asian,2016 Zhang,-0.055038679391145706,WaDIQaM (FR),False
train,46588,3-9,Male,Southeast Asian,2016 Zhang,-0.04227031022310257,WaDIQaM (FR),False
train,29601,3-9,Male,Southeast Asian,2016 Zhang,-0.04834194853901863,WaDIQaM (FR),False
train,81388,3-9,Male,Southeast Asian,2016 Zhang,-0.032276321202516556,WaDIQaM (FR),False
train,69394,3-9,Male,Southeast Asian,2016 Zhang,-0.057549551129341125,WaDIQaM (FR),False
val,9528,3-9,Male,Southeast Asian,2016 Zhang,-0.04904187098145485,WaDIQaM (FR),False
